trial,universe,n_assets,method,mean_base,mean_rep,vol_base,vol_rep,sharpe_base,sharpe_rep,es95_base,es95_rep
1339,sp500,25,hrp,0.00010555426449751331,8.620217724609374e-05,0.007455161610575157,0.007165258371555246,0.22475998370305675,0.1909794552873644,-0.014364106276381529,-0.014198694335937496
1339,sp500,25,schur,0.00012544431666044654,0.00010493585791015638,0.00732397017767115,0.007076021900929556,0.27189717370655325,0.23541548135147394,-0.014221360213196073,-0.01414698650251116
1340,sp500,24,hrp,0.00014771764990315967,-2.3520923828124888e-05,0.006729064139398507,0.006763964576083933,0.34848010760699893,-0.05520181043739954,-0.015568467621130178,-0.015845390520368305
1340,sp500,24,schur,0.00022688145543929786,8.686172949218746e-05,0.006739233508819666,0.006742114169703834,0.5344274603922118,0.20451851947388902,-0.015438125773782995,-0.015621870744977678
1341,reit,16,hrp,0.0003544692026872757,0.00030492372350812436,0.011849092848991421,0.011898781862833168,0.47489071257722854,0.4068075289788821,-0.033550649796251886,-0.03425904046083072
1341,reit,16,schur,0.0004822252781484523,0.0003751739697238602,0.01176623337100579,0.01172754463739209,0.6505980911616206,0.5078387947171915,-0.03284343820669878,-0.03349695274395279
1342,reit,23,hrp,0.0006943573137059974,0.0006960242600424225,0.007287544244454184,0.0072764755487115486,1.5125233231891189,1.518460759920573,-0.016061235441551542,-0.016550745504886423
1342,reit,23,schur,0.0006781756482641945,0.0006298696863949662,0.007346937971231171,0.007211457190921329,1.4653321840089464,1.3865257779057134,-0.016280345511076495,-0.016061187801367192
1343,reit,25,hrp,-0.0011820442843199393,-0.0010175152664596476,0.040777300196785105,0.043154858149322246,-0.46016708313942517,-0.37429283270246994,-0.10417271516593772,-0.10958948624752793
1343,reit,25,schur,-0.0011376253898496844,-0.0007772047849668992,0.043958859492697545,0.04827576909223734,-0.41082146826787025,-0.2555680355744963,-0.11180454039742363,-0.12058333443838891
1344,sp500,35,hrp,0.0001044693302272767,0.00018102242138671868,0.006332570746727874,0.006332903610948829,0.26188403901307533,0.4537637123242813,-0.01736329900616271,-0.017248358904157365
1344,sp500,35,schur,0.0001110381414138113,0.0001988726547851562,0.006469002517707864,0.006517316594249105,0.2724803158628483,0.48440266436988577,-0.017430558358456884,-0.017439047215053016
1345,sp500,12,hrp,0.001792214042191911,0.0018073258295898433,0.009439570290249003,0.009179313796083981,3.013963033933319,3.125550420902821,-0.020786489590972613,-0.019887472569056923
1345,sp500,12,schur,0.0017612709471227428,0.0017659348735351561,0.009521727621862994,0.009246318178480746,2.9363693874987558,3.0318388898518376,-0.021110776831434176,-0.020251563581194197
1346,reit,19,hrp,0.00014098033349414912,-0.00011175898400398059,0.008955489625550012,0.009022019975472124,0.24990184865758924,-0.1966431991431974,-0.020956032297477667,-0.021911561029368445
1346,reit,19,schur,7.110044006203483e-05,-3.861507228842637e-05,0.008924554638449279,0.00892350936917083,0.1264695596355839,-0.06869441645027459,-0.021049714057060354,-0.021275412939200045
1347,sp500,13,hrp,-0.0015103351130024303,-0.001413370029296875,0.017216922173736885,0.01607297317623423,-1.3925733293266387,-1.395918067067063,-0.041227148124359805,-0.03843224611990792
1347,sp500,13,schur,-0.001447952835573697,-0.001349044791015625,0.017367831107696116,0.016108374516070202,-1.3234547558611014,-1.3294589175166003,-0.04136724082806883,-0.03823290508161272
1348,reit,25,hrp,-0.000384850315305603,-0.00021029516109866283,0.017569678103458688,0.01670616506067128,-0.3477189121921289,-0.19982636212441562,-0.03926157399700725,-0.03817930855680169
1348,reit,25,schur,-0.00039180646126040966,1.8227135600402587e-05,0.017469578378081798,0.01658099548919072,-0.35603233328077505,0.01745050878633498,-0.03862653639019325,-0.03637609177502665
1349,reit,19,hrp,0.0005117895404288754,0.0004954990845602279,0.00965672271143979,0.009995408137532958,0.8413213600768,0.7869417643990857,-0.017428237960653296,-0.018919229707068635
1349,reit,19,schur,0.0004709156076008898,0.0004376882063914309,0.009614674384212556,0.00984519296091068,0.777514996195812,0.7057337426470438,-0.01757589801247539,-0.018901705402548274
1350,reit,18,hrp,-0.002977596769937255,-0.003044020499413896,0.060260026606966034,0.055241659564917486,-0.7843986471428964,-0.874744309710765,-0.13257996749629072,-0.11854117465283935
1350,reit,18,schur,-0.0031840204011078076,-0.00319587691252975,0.06027907460546092,0.05567615882090311,-0.8385124893663392,-0.9112153974406836,-0.13365479075187886,-0.12167787092168421
1351,sp500,17,hrp,0.000623840659070289,0.0006845935532226559,0.010702310955516723,0.010402007561222847,0.925329444355091,1.044758493199333,-0.02209837484042996,-0.021922251360212055
1351,sp500,17,schur,0.0005608620465952227,0.000568473801269531,0.010301829489649942,0.01009661152135279,0.8642551286234323,0.8937891500533133,-0.02076439761173915,-0.020700308340890063
1352,reit,17,hrp,0.00019621843723667982,0.0002994251996029529,0.022485353454363994,0.020810318709236542,0.13852889311995248,0.22840725088857208,-0.04731122700954993,-0.044866498591313184
1352,reit,17,schur,0.00010427161599890575,0.0001896721872205596,0.022794572186469967,0.021069496888062964,0.07261643582844136,0.1429057677107409,-0.04745460299572663,-0.04423800972755543
1353,sp500,18,hrp,0.0008765235003486869,0.0007194748349609376,0.028962915465830137,0.028540671816959354,0.4804205301008001,0.4001765971209041,-0.07212876286153207,-0.07131456508963449
1353,sp500,18,schur,0.0011363821938682017,0.001087840189453125,0.029286085395069085,0.0288690449898978,0.6159753969310225,0.5981814656802502,-0.07282851603830043,-0.07315019601876395
1354,reit,16,hrp,0.0007118124782885762,0.0005827567616901816,0.009459189114116633,0.009845657868038626,1.1945709774552977,0.9395996612549594,-0.021420098373749242,-0.022691739568849102
1354,reit,16,schur,0.0006394533524952878,0.0004796401625342619,0.009281158152885842,0.009705433129415093,1.0937220449387584,0.784514346928936,-0.020913879832458203,-0.021804047006600647
1355,sp500,33,hrp,0.0003090421243113921,0.0002260355820312498,0.0050439471245831554,0.005152003726341688,0.9726294729609694,0.696467591180579,-0.0120420110964799,-0.01264131263950893
1355,sp500,33,schur,0.00028980229894868994,0.0001933959990234377,0.005321830026915353,0.0053909788949565865,0.8644524254046316,0.5694821604101574,-0.012735703273106776,-0.013079032182965961
1356,reit,25,hrp,0.000948539118181323,0.001367348829901196,0.010282781224191401,0.00988048745453463,1.4643500979794295,2.1968541386488396,-0.02182665496811,-0.020268324720990136
1356,reit,25,schur,0.0008054876159310488,0.0011507628397598526,0.010492491485063945,0.010131949246196455,1.2186542646784198,1.802989070338267,-0.02252533370771365,-0.02155867025695605
1357,reit,22,hrp,0.0023328794259898184,0.002352439754693118,0.009836790498682172,0.009840066899352014,3.764776001295378,3.795078201504691,-0.017565333056474605,-0.017173142466697676
1357,reit,22,schur,0.0026836956942429212,0.0031303269917654485,0.009955264943524488,0.010856830345317103,4.279378665553327,4.577063366987197,-0.016584972245699877,-0.017229683712673912
1358,sp500,35,hrp,-0.00014902163382312205,-0.0002925260405273437,0.00752084764277045,0.007590052235743966,-0.31454501018393766,-0.6118148844359501,-0.01604050669421846,-0.018284280526297433
1358,sp500,35,schur,0.0002249666727750283,0.0004715588164062498,0.010633671354171396,0.013226661524386937,0.3358421656732215,0.5659602104963052,-0.02005385190689058,-0.024275257786342076
1359,reit,22,hrp,-0.0004162884851686842,-0.0006097243440500914,0.0114435814973578,0.009874280393839334,-0.5774743539880967,-0.9802308127678891,-0.02671443691630699,-0.02270975723259717
1359,reit,22,schur,-0.0006874917466547955,-0.0013264679938956672,0.012406827823101305,0.016616683269778026,-0.8796441198311092,-1.2672219998262844,-0.02779701693567643,-0.033533174979179035
1360,reit,14,hrp,0.0006758868462165365,0.0005809450900011323,0.02076935407469188,0.01862761312057081,0.5165962801956542,0.4950831510977611,-0.041275297679760625,-0.036771213576671805
1360,reit,14,schur,0.0007300424701162492,0.000671917818511102,0.02122787085207801,0.01929451982321448,0.5459362842092536,0.5528183542918262,-0.04239872241948165,-0.038277265765442874
1361,sp500,35,hrp,-0.0007889945347994843,-0.0007124165302734377,0.012227200119849088,0.01183490404636374,-1.0243473425186551,-0.955585425083777,-0.03076727653731518,-0.02980760964529855
1361,sp500,35,schur,-0.0008773246233309631,-0.000795824917480469,0.01256349796686572,0.012258020561317026,-1.1085365454090432,-1.0306173700408259,-0.03135531164535725,-0.030555674386160716
1362,sp500,13,hrp,0.001063721893971228,0.001053528727050781,0.005764834472768537,0.005770289124659032,2.9291494236755526,2.8983383161101344,-0.011979100062790122,-0.01216446275111607
1362,sp500,13,schur,0.0011156870053290427,0.0011069839038085937,0.0058680058868668394,0.0058789356619398945,3.0182284210316026,2.9891166870119044,-0.01235890528638251,-0.0124855441632952
1363,sp500,25,hrp,0.0009385864288376768,0.0008546510605468751,0.004634024970960096,0.004515943997255667,3.215260543747423,3.004281052181465,-0.009523692839959191,-0.00918661874825614
1363,sp500,25,schur,0.000989754998365561,0.000919421986328125,0.0046898020416626515,0.0045627699321339876,3.350221047236407,3.198796295141993,-0.009656343114497392,-0.009406114519391742
1364,reit,24,hrp,0.0009374838873376837,0.0007837971290037121,0.008367153801972298,0.007884483691210266,1.7786329373610463,1.578086045620509,-0.01925195231715543,-0.017738116765185746
1364,reit,24,schur,0.000989397240543081,0.0008698488702391894,0.008481493635163248,0.00804390519945191,1.851819379179545,1.7166317094489376,-0.019603005399015265,-0.018324210162115964
1365,reit,15,hrp,0.0023977488846027915,0.002245428999739592,0.015390744972495122,0.013408275024097844,2.473115083010712,2.6584389308630842,-0.02625653870694915,-0.024635787851223005
1365,reit,15,schur,0.002246320425854254,0.0020185313992453517,0.014453693607861773,0.012414679137122539,2.4671362378440285,2.58107295580879,-0.025884911533050153,-0.024215861800395727
1366,reit,12,hrp,0.0018820468112485348,0.0018492769268769343,0.009713218753988756,0.009574939613365304,3.0758667818333216,3.0659578345391774,-0.021238081341651012,-0.02165617252930372
1366,reit,12,schur,0.0016672695721206628,0.001561296646497716,0.00963198427444082,0.009801613804711075,2.7478329681507487,2.528646444392641,-0.021726019867084313,-0.02253079676999509
1367,sp500,40,hrp,0.00024959072084918785,0.0002285792226562499,0.006268335952210898,0.00648255561872091,0.6320863928967132,0.559745705485417,-0.01510462792646422,-0.015606812473842074
1367,sp500,40,schur,0.00022263303130445382,0.00020409733740234376,0.006137339339159556,0.006401273952451883,0.575850480388172,0.5061406232834733,-0.014525959493039227,-0.015395514779227118
1368,sp500,28,hrp,-0.000684294642005587,-0.00040333435009765625,0.033933204377276864,0.03276288694269826,-0.32012422277215785,-0.1954264385982782,-0.08990340709138936,-0.08823711353410994
1368,sp500,28,schur,-0.0004923721313384907,-0.0002846646406250009,0.03157252813847668,0.03052809708688614,-0.2475622236471301,-0.1480246562379132,-0.08283005282869448,-0.08091834953962053
1369,reit,14,hrp,0.0009458112747431917,0.001099491472095479,0.01237994030507936,0.012782427298385924,1.212791673548589,1.3654594401651443,-0.02746601216819131,-0.027444258591629106
1369,reit,14,schur,0.0008561903198170155,0.000925441829235393,0.012022993622195279,0.012103520374120913,1.1304672026082625,1.2137736083373458,-0.026852449258535863,-0.02622865158563094
1370,sp500,22,hrp,0.0013679934347890401,0.0013440183813476564,0.00929183916751099,0.009352919690201838,2.3371285436855307,2.281173267169623,-0.020749310164660355,-0.021573113542829238
1370,sp500,22,schur,0.0011336712393678929,0.0011442651796875003,0.009055073943385528,0.009146455582865847,1.9874462781597537,1.985976582033658,-0.019826081211551116,-0.020233492658342633
1371,sp500,30,hrp,0.0005275580142353728,0.0005336969829101564,0.010892261337690405,0.01038920758134644,0.7688691619963456,0.8154786481200121,-0.02455629502374445,-0.023697274326869418
1371,sp500,30,schur,0.0005750196771219891,0.0005817404785156247,0.011122282257801942,0.010527246821835562,0.8207087516950506,0.8772325716955237,-0.02494638337009719,-0.023879311767578126
1372,sp500,24,hrp,0.001105134517059255,0.0012417618227539063,0.0054187147722770685,0.005605043986152289,3.2375696676688848,3.516896187110678,-0.010648896934144432,-0.010473900643484932
1372,sp500,24,schur,0.001060081465145616,0.0010932234658203122,0.005245273453029999,0.00526133672879167,3.20827345002283,3.2984743996550177,-0.010666657577936275,-0.010737280665806362
1373,reit,23,hrp,0.0006583023553230935,0.0009202344457271549,0.0076927769577604084,0.0080089115583145,1.3584464979835138,1.8240017811722293,-0.016773318479480544,-0.015941993281801438
1373,reit,23,schur,0.0007030293037061679,0.000985266904652313,0.007599966283913404,0.007912847267859324,1.4684597003551239,1.976611793320476,-0.016490118832406312,-0.015625550391269456
1374,sp500,40,hrp,1.9737102691485853e-05,1.6128433105468805e-05,0.006863832065121585,0.0069905224711145734,0.045647502585006924,0.036625436691350495,-0.016768509534523045,-0.0170697199445452
1374,sp500,40,schur,2.7505002488980933e-05,-1.3565205078125073e-05,0.006627195877560791,0.006735779312244188,0.06588433274693586,-0.031969716455884103,-0.016253003586210714,-0.016711538949148997
1375,sp500,12,hrp,0.0004993955505588198,0.0005268283569335939,0.006798677879998698,0.0065882702085984565,1.1660588625779165,1.2693985874264073,-0.014450069852959066,-0.014019209359305245
1375,sp500,12,schur,0.0005151560720712638,0.0005402291025390627,0.00672882410317268,0.006543190800295583,1.2153459494737993,1.310655825216105,-0.014131307468331897,-0.013719580313546318
1376,reit,15,hrp,-0.0006086317529370452,-0.0005805359331641698,0.009402690343303566,0.009207550830431037,-1.0275494775400407,-1.0008874680634077,-0.023440087583817302,-0.023112808126595403
1376,reit,15,schur,-0.0006060056836554908,-0.0005616230926210355,0.009351934365687995,0.009111194197780512,-1.0286686813757306,-0.9785204889968587,-0.02341065584408285,-0.022980719101978513
1377,sp500,22,hrp,-0.00023495920699827838,-0.0004199581904296871,0.029603865058040694,0.029701189072001918,-0.12599239229275175,-0.2244566566465954,-0.07507450702923786,-0.07564758351353237
1377,sp500,22,schur,-0.000279883887130973,-0.0004658166049804695,0.030034414188957012,0.030210889374160502,-0.14793093482640168,-0.24476635786767148,-0.07608897121058787,-0.07668940388706753
1378,sp500,21,hrp,0.0010351747857107738,0.0010127497338867188,0.004650221630351771,0.004546522878994254,3.5337864697878145,3.5360876971596844,-0.009630698803427465,-0.009190765895298547
1378,sp500,21,schur,0.001077370024304872,0.001059855782714844,0.004615080189363653,0.004491071250726826,3.7058335335655403,3.7462529585163558,-0.009976079833884488,-0.009541002423967633
1379,reit,19,hrp,-0.0033095757237607626,-0.003731945272402886,0.04914075821368345,0.0461647026814707,-1.0691305500983517,-1.2832920205823382,-0.10180465815672446,-0.0967113546415259
1379,reit,19,schur,-0.00282371338759268,-0.002780330946512631,0.04909389185830556,0.04570825476886066,-0.9130476050490678,-0.9656108224819813,-0.10292821580157116,-0.09550183055877255
1380,reit,12,hrp,0.0012648254505533785,0.001181832176780221,0.011298975359817042,0.011603173359013194,1.7770179087054754,1.616885623145002,-0.022176070386414004,-0.020825869850613042
1380,reit,12,schur,0.0013873082374556611,0.0013065468272536514,0.011278806185914876,0.011725011907663594,1.9525856873129483,1.7689353367296263,-0.022482639409944473,-0.02131115369127157
1381,reit,22,hrp,7.386943416945485e-06,-2.551064977930931e-05,0.01268687213257119,0.012569863931201868,0.009242947367602687,-0.03221745380974718,-0.02864934002213274,-0.02760866966166875
1381,reit,22,schur,4.265492016856382e-05,4.7233704776954624e-05,0.012677213966805248,0.01253825212771161,0.05341282931163146,0.05980194132347882,-0.02854354856153408,-0.02759398617460552
1382,sp500,27,hrp,3.5518360334294425e-06,8.344559863281264e-05,0.011132201014035089,0.01071339854650469,0.005064914744326652,0.12364496720269776,-0.025822231353763648,-0.025030765624999996
1382,sp500,27,schur,-4.9827583396447974e-05,3.1505137695312574e-05,0.011348572335672038,0.010901979277628036,-0.0696993719733077,0.04587502355670191,-0.026261204213446444,-0.02544576742989676
1383,reit,20,hrp,0.0015646883283611677,0.0014456730870288281,0.017457636044164972,0.016598172521940603,1.4227961399914846,1.382643104951938,-0.0351310986530212,-0.033124587860655585
1383,reit,20,schur,0.001523455902644225,0.0011909816054392005,0.01814051558069304,0.016488122560218126,1.3331546505965601,1.1466585595308274,-0.0368080756394865,-0.03356644277710841
1384,reit,18,hrp,-0.000698374852060075,-0.0002565352341095538,0.01737245670589938,0.016167232657340762,-0.6381571282863043,-0.2518903932534561,-0.03636967297477789,-0.03347822270746207
1384,reit,18,schur,-0.000854742339670999,-0.0005674145143388022,0.01736548899704442,0.016401178602723866,-0.7813551347244598,-0.5491938347575736,-0.03636512056769097,-0.03379688359490075
1385,reit,18,hrp,0.0013725331245396037,0.0012745873241665222,0.005378328783644306,0.005200371725163603,4.05112605771525,3.89076927058378,-0.009516063395272953,-0.0092591200583545
1385,reit,18,schur,0.0007748419507579542,0.000543620989777633,0.010959437920358446,0.012590393021010109,1.1223417416020105,0.6854206746491277,-0.018216155202365535,-0.021595794673148355
1386,reit,25,hrp,-1.51486018315884e-05,0.00018274986972104912,0.009458843756384075,0.008915911839207424,-0.02542346666610467,0.32538054399671834,-0.020752658084086436,-0.018914427616155353
1386,reit,25,schur,-0.0001423643137148901,6.341032732032875e-05,0.009287448754577482,0.008846637010887119,-0.24333522344831507,0.11378422542012127,-0.020479086388887124,-0.0187029776462527
1387,reit,18,hrp,1.3257033535348749e-05,0.0003219313495680686,0.006306798291592258,0.005777992673420942,0.03336857679789943,0.8844770199629413,-0.01274869030993885,-0.010629595443111515
1387,reit,18,schur,-6.698068842280194e-05,0.0002016212376443119,0.006520729338417058,0.005937041540876465,-0.16306235239660183,0.5390964339695226,-0.013325238070293047,-0.011364493608531976
1388,reit,23,hrp,-4.023845096566514e-05,0.00012137474667417572,0.014911814647177977,0.012930263012972532,-0.04283620883837806,0.1490120014517056,-0.029573382323866002,-0.025357760787455195
1388,reit,23,schur,-5.0856999232133135e-05,0.00011506349631214125,0.013930665268987636,0.011864599211113679,-0.0579534299893513,0.15395179768315898,-0.028516223191549332,-0.02436661011899473
1389,sp500,23,hrp,0.0005450133770762616,0.0006091863393554687,0.007583879968483806,0.00733531058017271,1.140816993100862,1.3183536307697181,-0.014871549596029212,-0.014458488804408485
1389,sp500,23,schur,0.0005296016947667502,0.0005901063920898437,0.007625083924507403,0.0073516937681218425,1.1025670475056537,1.2742163722672273,-0.015179885591402029,-0.014573495710100446
1390,reit,13,hrp,0.0003983192063604552,0.0005938077919386142,0.009647830698464937,0.009065486755266727,0.655393069419052,1.0398125019349171,-0.02184750948032006,-0.0195504801021186
1390,reit,13,schur,0.000344877673553178,0.0005048857060613259,0.009794663155516206,0.00923750452881187,0.5589537133472585,0.867638233626719,-0.022106162246666068,-0.020255010116691143
1391,sp500,13,hrp,3.1360723958077126e-05,6.777922509765626e-05,0.02875567884830432,0.028721769122433453,0.017312617163182026,0.03746154484439485,-0.07175160611779326,-0.07183443454415457
1391,sp500,13,schur,0.00014698284231906984,0.00021304766357421856,0.02860516276345252,0.028571428992758795,0.08156850236836258,0.11837093665079082,-0.07034133538651367,-0.07033179585484096
1392,reit,20,hrp,0.0014528689656591852,0.001603639863451581,0.01199605013091448,0.009811053469008364,1.9225978194898468,2.594725806727032,-0.025096453105569832,-0.018899432004410348
1392,reit,20,schur,0.0013870774933348957,0.0012906718489877525,0.011264501698860585,0.009167594461645187,1.9547400469087042,2.2349134776195347,-0.023511178814983404,-0.018118788871930667
1393,sp500,27,hrp,0.0005411146702388123,0.0005040559926757814,0.013853691859687392,0.012658436970931409,0.6200462069117769,0.6321191817920561,-0.026118323427565787,-0.02429908010428292
1393,sp500,27,schur,0.0005922373915972244,0.0005555896044921875,0.013581254315882602,0.012657084474634591,0.6922392374822418,0.6968201535408493,-0.026044465952274113,-0.024614564165387837
1394,reit,13,hrp,0.0007418885882985406,0.0008390196459735147,0.00942692066214552,0.00948261188269892,1.2493068153442928,1.4045733532931879,-0.024354576162041914,-0.023907311292395622
1394,reit,13,schur,0.0006974562177197981,0.000786371521161451,0.009444420803599822,0.00940783181951757,1.1723084395428185,1.3269009414775796,-0.024671315424119183,-0.024098521559069573
1395,sp500,16,hrp,0.00031457003069156525,0.0003131189624023437,0.008654139341946969,0.008596808606574904,0.5770238066931306,0.5781924036286619,-0.019283021356274282,-0.018972223005022323
1395,sp500,16,schur,0.000297959604305026,0.00027992268505859367,0.008544991227421566,0.008406639009636493,0.5535362127964538,0.5285863780815673,-0.018683194348538264,-0.018182515084402905
1396,sp500,35,hrp,0.0003214381036798413,0.00033021714843750014,0.007736856165260988,0.007434769083259851,0.6595277973931686,0.7050702801637969,-0.01947079537537282,-0.01826798811558315
1396,sp500,35,schur,0.00042378019923194264,0.00043848950195312514,0.008152876755277023,0.007670505891455663,0.8251445849432775,0.9074766575483669,-0.020781918882284874,-0.019007870544433595
1397,sp500,16,hrp,0.001104472860442181,0.0010370909169921875,0.007199395088542755,0.007090333107193801,2.435338371581138,2.321937160222839,-0.014503348611878951,-0.014383908421107702
1397,sp500,16,schur,0.0012391109647122754,0.00115686921484375,0.007237702936729076,0.006953568804956034,2.717751326436953,2.6410509432695273,-0.014234106411295442,-0.013804985421316964
1398,sp500,19,hrp,-0.0013957913171571623,-0.001388868236328125,0.014223599696940425,0.013867935431587828,-1.5577983573886014,-1.5898256702830815,-0.031551017997999205,-0.030610935433523997
1398,sp500,19,schur,-0.0014201618165568348,-0.001429331938964844,0.014190352763228739,0.013882173983542178,-1.5887110281636978,-1.6344659803051114,-0.031520911287472204,-0.03058912439836775
1399,reit,25,hrp,-0.001764794016740636,-0.0014110200751990276,0.012033831464802714,0.010971067994233884,-2.328039625886699,-2.0416653415282986,-0.026981381294069153,-0.024866069771137277
1399,reit,25,schur,-0.0018648215352226735,-0.001570603159768038,0.012289273803170655,0.011272187699229136,-2.4088587010457503,-2.211864535968994,-0.027385015355587104,-0.025419171705500877
1400,reit,17,hrp,0.004105242071977281,0.004017533340326812,0.021108789413306305,0.020052078078909956,3.0872778295826,3.1805364193933525,-0.04047242307657863,-0.04008956391806817
1400,reit,17,schur,0.004146870981425612,0.003888074145967935,0.02104714797308331,0.018598796618260836,3.1277176413508814,3.318562210345711,-0.039728147188340564,-0.03592624799373438
1401,sp500,34,hrp,0.0009261424158114735,0.0008039341108398436,0.007354359168163375,0.0071023531872489425,1.999093969851079,1.7968774616132102,-0.019457657601356797,-0.018549940935407367
1401,sp500,34,schur,0.0010067081792160466,0.0008736664975585935,0.007513297340991347,0.0072165474489008065,2.127028411737687,1.9218366935570579,-0.019551412524365226,-0.018654235508510048
1402,sp500,38,hrp,1.1032390025066272e-05,-0.00022551758300781266,0.011971547793597086,0.011614661125490386,0.014629166191161957,-0.30822945299793036,-0.021070246360483876,-0.021036701974051334
1402,sp500,38,schur,0.000192156677162394,-0.00019234268945312482,0.01244111832491111,0.013630138008609806,0.24518637340547197,-0.22401427886034958,-0.02250084962129501,-0.027485635977608815
1403,reit,13,hrp,-0.0008506821056597765,-0.0009008775764028863,0.009612137472845467,0.008756584277234938,-1.4049070580025342,-1.6331697064161164,-0.021622920468103084,-0.019753343954988022
1403,reit,13,schur,-0.0008874968275461503,-0.0009917492659167403,0.009666775326392983,0.008759841212447755,-1.457422449015612,-1.797239372433803,-0.022041080402378576,-0.020236337886241094
1404,reit,14,hrp,0.0009863445576611262,0.0009116558509897548,0.008493194239742626,0.008314156130423188,1.843562503997857,1.7406562675698116,-0.018167870376297,-0.017783336356917406
1404,reit,14,schur,0.0009934519965028705,0.0009510750591069511,0.008457952277610377,0.008123455337471823,1.864583886942772,1.8585500726119628,-0.01787284705474273,-0.0166099883751964
1405,reit,21,hrp,0.0005351544351227104,0.0006173301731030442,0.009528369582413281,0.0093614140940915,0.8915810009896796,1.0468303816693523,-0.024013043203909467,-0.02372613029969578
1405,reit,21,schur,0.000504085805260517,0.0005672504312813593,0.009556304024867983,0.00933104030976132,0.837364954078355,0.9650393883914109,-0.024059562491478864,-0.023610800126578558
1406,reit,13,hrp,0.0006504812845437472,0.0008424281538502779,0.008735681457625523,0.008370646107910516,1.1820566396012289,1.597622475345667,-0.019502877898339616,-0.018704287135450616
1406,reit,13,schur,0.0007462006712588184,0.0009809321980006082,0.008868534806569075,0.008568287042770914,1.3356849450517536,1.8173779444855853,-0.019816868528464104,-0.019209510044655854
1407,reit,12,hrp,0.0032232101362659376,0.0029852714037780707,0.020933354366260697,0.020198536292166214,2.4442749961583714,2.346195471646941,-0.038589926252990014,-0.03879380390710911
1407,reit,12,schur,0.003008458066132054,0.002700835241396296,0.020043068348901967,0.018808511097035706,2.3827584881297232,2.279522821565572,-0.03699937053409093,-0.036223865293386066
1408,reit,22,hrp,-0.00022714687144271268,-0.00015522087523636642,0.010764327597377452,0.010424560217573466,-0.3349809604848116,-0.23637016368454714,-0.023413216734770113,-0.022468929152445916
1408,reit,22,schur,-0.0003004374771678925,-0.00028195012421606815,0.010981212449085181,0.010784194677358073,-0.4343142541656825,-0.4150351137664562,-0.023755340672418388,-0.023161498547112434
1409,reit,24,hrp,0.00011400734605886843,0.0005770776559356324,0.02290065349278962,0.020579730474057135,0.07902877148930712,0.4451381809987668,-0.04991155090550513,-0.04554743764012278
1409,reit,24,schur,6.499863936993799e-05,0.0005324400032677106,0.023201523857888533,0.020875973128121963,0.04447213977420487,0.40487803698437974,-0.04984589576717167,-0.045145311602029906
1410,reit,18,hrp,-0.00022550162611828205,-0.00020480830598217317,0.013783596649715775,0.012674767292904881,-0.2597092347280539,-0.2565120912504247,-0.025575094693845866,-0.0233428472145333
1410,reit,18,schur,-0.000259685415633109,-0.00023512213058129476,0.012977791514597704,0.012057602017344361,-0.3176486668488215,-0.3095514436540194,-0.02443941158528436,-0.022306570545779857
1411,reit,21,hrp,0.0007897030238762857,0.0007094196916328358,0.010209145588691473,0.010085240474722233,1.2279330092540006,1.1166504659578629,-0.02177613546372472,-0.02181434340521286
1411,reit,21,schur,0.0008709099483982159,0.0007683080361980653,0.010308870695078791,0.010056705407021478,1.341103912901197,1.2127741114818265,-0.021972988442522202,-0.021866459009050133
1412,reit,24,hrp,0.0005014187497265901,0.0004628026930408482,0.010977965540037339,0.010668691447472595,0.7250683979521663,0.688628500264925,-0.027173459595819096,-0.025843990862274346
1412,reit,24,schur,0.0006136119003368538,0.0006565685084190882,0.01104165422693702,0.010737674714702357,0.8821854713619766,0.9706665762048152,-0.027802448751799942,-0.026735320302086116
1413,sp500,23,hrp,-0.00023521973362223373,-0.00024095446582031248,0.009832417466067124,0.009745680484825247,-0.3797639313629852,-0.39248501621427284,-0.025081765247265856,-0.024088468636648996
1413,sp500,23,schur,-0.0001370423489307289,-0.0001327500590820311,0.0097589444488576,0.009704101013309693,-0.2229216343560341,-0.2171599259190297,-0.02438896608445854,-0.023368869655064173
1414,reit,18,hrp,0.0017269511998312627,0.0017585235741947476,0.007015493657221494,0.006376411383048383,3.907707959848171,4.377963502479784,-0.01262078979380375,-0.011872038939671712
1414,reit,18,schur,0.0017999471831426923,0.0018511659630860763,0.006693167265350929,0.006624414543671105,4.2690216133994445,4.436067285534568,-0.012485213631982595,-0.01223988341676687
1415,reit,18,hrp,0.0009144998087783949,0.0010805987377262478,0.022244614459408375,0.020227066179766433,0.6526179374676668,0.8480702544792807,-0.04770133713215479,-0.04372307012717171
1415,reit,18,schur,0.0007652251430780657,0.000892156303919271,0.022627066729178982,0.020767290135961392,0.5368602434749199,0.6819639043848736,-0.04848494377173523,-0.04498374860541627
1416,reit,13,hrp,-0.00061102023055675,-0.0005898038605684185,0.011807087070535812,0.011674732999917165,-0.8215104537257286,-0.8019751735894545,-0.0250196730006224,-0.024518778357796294
1416,reit,13,schur,-4.524003407056829e-05,0.00033350404686471625,0.01097254432099569,0.0113208648987546,-0.06545093423361155,0.4676508961791807,-0.0223264779136202,-0.022063371223851123
1417,reit,22,hrp,0.0008254232154906388,0.0006625694518624058,0.010896303997163868,0.010332926107127537,1.2025350367258105,1.0179075962193003,-0.021649337098946755,-0.020566832782037192
