trial,universe,n_assets,T_in,iter,es95,l1_step,note
255,reit,17,518,-1,,,ValueError: all target probabilities must be positive
256,sp500,13,281,0,-0.02135263905195437,nan,
256,sp500,13,281,1,-0.018854187473842075,0.3975466081451594,
256,sp500,13,281,2,-0.01869442197091239,0.399658203125,
256,sp500,13,281,3,-0.02087603865269252,0.294189453125,
256,sp500,13,281,4,-0.022205235674176895,0.1689453125,
256,sp500,13,281,-1,,,ValueError: all target probabilities must be positive
257,sp500,40,463,0,-0.015049637449005957,nan,
257,sp500,40,463,1,-0.015292307809012275,0.37683154116220874,
257,sp500,40,463,2,-0.015905371555873328,0.3218994140625,
257,sp500,40,463,-1,,,ValueError: all target probabilities must be positive
258,sp500,20,635,0,-0.022135118251120522,nan,
258,sp500,20,635,1,-0.019804785409109935,0.3105673428721753,
258,sp500,20,635,2,-0.018393609479631697,0.3331298828125,
258,sp500,20,635,-1,,,ValueError: all target probabilities must be positive
259,reit,12,470,0,-0.012559817651504716,nan,
259,reit,12,470,1,-0.011157363391420014,0.564471674967334,
259,reit,12,470,2,-0.010716500253588963,0.457275390625,
259,reit,12,470,-1,,,ValueError: all target probabilities must be positive
260,sp500,24,378,0,-0.03389087832142,nan,
260,sp500,24,378,1,-0.03217241062709263,0.29578337745480715,
260,sp500,24,378,2,-0.03139438096400669,0.2255859375,
260,sp500,24,378,3,-0.0314333706577846,0.152099609375,
260,sp500,24,378,-1,,,ValueError: all target probabilities must be positive
261,reit,22,736,0,-0.024761085196970973,nan,
261,reit,22,736,1,-0.02378781045843657,0.48262521158094285,
261,reit,22,736,2,-0.024107976555848527,0.4398193359375,
261,reit,22,736,-1,,,ValueError: all target probabilities must be positive
262,reit,25,282,0,-0.024191043728691346,nan,
262,reit,25,282,1,-0.02351628399966669,0.43645116463117495,
262,reit,25,282,2,-0.023265361018506295,0.5311279296875,
262,reit,25,282,3,-0.02328226850375675,0.4058837890625,
262,reit,25,282,-1,,,ValueError: all target probabilities must be positive
263,reit,22,386,0,-0.025087887427505808,nan,
263,reit,22,386,1,-0.02531249293870642,0.3653579675732168,
263,reit,22,386,2,-0.025990807521634397,0.4388427734375,
263,reit,22,386,3,-0.027233873036389262,0.3719482421875,
263,reit,22,386,-1,,,ValueError: all target probabilities must be positive
264,reit,24,434,0,-0.024357665661235154,nan,
264,reit,24,434,1,-0.023606535151580975,0.4052883817735785,
264,reit,24,434,2,-0.022769014001521957,0.409423828125,
264,reit,24,434,3,-0.022085218951741124,0.343017578125,
264,reit,24,434,-1,,,ValueError: all target probabilities must be positive
265,reit,18,421,0,-0.03135449793091784,nan,
265,reit,18,421,1,-0.030444968073753,0.32934889752964724,
265,reit,18,421,2,-0.029700759883126832,0.32763671875,
265,reit,18,421,3,-0.029288427866661613,0.275390625,
265,reit,18,421,-1,,,ValueError: all target probabilities must be positive
266,sp500,36,380,0,-0.016076298648784227,nan,
266,sp500,36,380,1,-0.016545953613281254,0.4066669757532397,
266,sp500,36,380,2,-0.01998723343331473,0.32470703125,
266,sp500,36,380,-1,,,ValueError: all target probabilities must be positive
267,reit,12,591,0,-0.027553362102181296,nan,
267,reit,12,591,1,-0.028015047603701344,0.27159394920098867,
267,reit,12,591,2,-0.02846405269487443,0.285888671875,
267,reit,12,591,3,-0.028802777122623014,0.245849609375,
267,reit,12,591,4,-0.028965006968670142,0.1829833984375,
267,reit,12,591,-1,,,ValueError: all target probabilities must be positive
268,sp500,16,498,0,-0.02192958921840765,nan,
268,sp500,16,498,1,-0.02148407941545759,0.10436795016544989,
268,sp500,16,498,2,-0.021121687107631137,0.1168212890625,
268,sp500,16,498,3,-0.02080673887416295,0.1348876953125,
268,sp500,16,498,4,-0.02051543226841518,0.15576171875,
268,sp500,16,498,5,-0.02023900930350167,0.1705322265625,
268,sp500,16,498,6,-0.02004838707624163,0.173095703125,
268,sp500,16,498,7,-0.01994164480154855,0.1495361328125,
268,sp500,16,498,8,-0.019804327122279575,0.1064453125,
269,sp500,17,720,0,-0.021903522176933345,nan,
269,sp500,17,720,1,-0.020889357979910712,0.26802034356368615,
269,sp500,17,720,2,-0.021094102355957028,0.315673828125,
269,sp500,17,720,3,-0.021512834306989397,0.3218994140625,
269,sp500,17,720,-1,,,ValueError: all target probabilities must be positive
270,sp500,29,303,0,-0.020469318278434127,nan,
270,sp500,29,303,1,-0.01894195968191964,0.3822601708316831,
270,sp500,29,303,2,-0.01977785117013114,0.3760986328125,
270,sp500,29,303,3,-0.02060475116838728,0.30029296875,
270,sp500,29,303,-1,,,ValueError: all target probabilities must be positive
271,reit,23,546,0,-0.022033293479593763,nan,
271,reit,23,546,1,-0.020293046781447537,0.4181211679238461,
271,reit,23,546,2,-0.018942324385868594,0.41015625,
271,reit,23,546,3,-0.01807180383282783,0.300537109375,
271,reit,23,546,-1,,,ValueError: all target probabilities must be positive
272,sp500,40,719,0,-0.015908210922738465,nan,
272,sp500,40,719,1,-0.015026552115304128,0.3651020197496818,
272,sp500,40,719,2,-0.014540359078543527,0.3189697265625,
272,sp500,40,719,3,-0.014612729989188056,0.239990234375,
272,sp500,40,719,-1,,,ValueError: all target probabilities must be positive
273,sp500,19,403,0,-0.019778538933626726,nan,
273,sp500,19,403,1,-0.01878958273751395,0.40496860810038093,
273,sp500,19,403,2,-0.01822679398890904,0.4112548828125,
273,sp500,19,403,3,-0.01752533705357143,0.2852783203125,
273,sp500,19,403,-1,,,ValueError: all target probabilities must be positive
274,sp500,16,535,0,-0.01770549889426241,nan,
274,sp500,16,535,1,-0.018087806867327007,0.2166197173170595,
274,sp500,16,535,2,-0.018667966761997768,0.255615234375,
274,sp500,16,535,3,-0.019311410827636717,0.2537841796875,
274,sp500,16,535,4,-0.01987554039655413,0.185791015625,
274,sp500,16,535,-1,,,ValueError: all target probabilities must be positive
275,reit,13,424,0,-0.014013429678853478,nan,
275,reit,13,424,1,-0.01348351613714196,0.3724032999677591,
275,reit,13,424,2,-0.01719804811605458,0.435791015625,
275,reit,13,424,3,-0.02194598719471429,0.3927001953125,
275,reit,13,424,-1,,,ValueError: all target probabilities must be positive
276,sp500,19,366,0,-0.012341081032777885,nan,
276,sp500,19,366,1,-0.012488945007324217,0.23892307233195928,
276,sp500,19,366,2,-0.013173420523507255,0.26318359375,
276,sp500,19,366,3,-0.014143407313755579,0.2498779296875,
276,sp500,19,366,4,-0.015121788321358817,0.199951171875,
276,sp500,19,366,-1,,,ValueError: all target probabilities must be positive
277,sp500,26,444,0,-0.01990012405936209,nan,
277,sp500,26,444,1,-0.019413358459472653,0.23621404551338346,
277,sp500,26,444,2,-0.019810604814801895,0.2457275390625,
277,sp500,26,444,3,-0.02145500301688058,0.21923828125,
277,sp500,26,444,-1,,,ValueError: all target probabilities must be positive
278,sp500,34,660,0,-0.018505644160787375,nan,
278,sp500,34,660,1,-0.017797450631277904,0.20463466463207972,
278,sp500,34,660,2,-0.017393917585100446,0.1881103515625,
278,sp500,34,660,3,-0.01711760893031529,0.1907958984375,
278,sp500,34,660,-1,,,ValueError: all target probabilities must be positive
279,sp500,27,551,0,-0.023087189325173226,nan,
279,sp500,27,551,1,-0.021441241725376675,0.2981470883769872,
279,sp500,27,551,2,-0.020157213178362166,0.2913818359375,
279,sp500,27,551,3,-0.019325272757393975,0.2408447265625,
279,sp500,27,551,4,-0.018900413548060824,0.1884765625,
279,sp500,27,551,-1,,,ValueError: all target probabilities must be positive
280,sp500,24,599,0,-0.01797121514834026,nan,
280,sp500,24,599,1,-0.018276273202078686,0.2649441112775198,
280,sp500,24,599,2,-0.01912905764334542,0.2412109375,
280,sp500,24,599,3,-0.019664399100167408,0.205078125,
280,sp500,24,599,4,-0.020073738568987164,0.18505859375,
280,sp500,24,599,-1,,,ValueError: all target probabilities must be positive
281,reit,23,294,0,-0.024208534929712557,nan,
281,reit,23,294,1,-0.022254309031704528,0.4595152002291863,
281,reit,23,294,2,-0.02058803837924886,0.4378662109375,
281,reit,23,294,-1,,,ValueError: all target probabilities must be positive
282,reit,14,665,0,-0.016443262527311493,nan,
282,reit,14,665,1,-0.01535929138487531,0.3375769192969401,
282,reit,14,665,2,-0.014567529831120045,0.41015625,
282,reit,14,665,3,-0.015020754020685154,0.34033203125,
282,reit,14,665,4,-0.015515332410468435,0.22607421875,
282,reit,14,665,-1,,,ValueError: all target probabilities must be positive
283,reit,14,326,0,-0.07905860423389692,nan,
283,reit,14,326,1,-0.0606003001008756,0.6584520387096416,
283,reit,14,326,2,-0.054462953177880684,0.4217529296875,
283,reit,14,326,-1,,,ValueError: all target probabilities must be positive
284,sp500,39,729,0,-0.022634684154542,nan,
284,sp500,39,729,1,-0.021712155875069753,0.15454653059152867,
284,sp500,39,729,2,-0.021245879804338726,0.1453857421875,
284,sp500,39,729,3,-0.02125125857979911,0.1376953125,
284,sp500,39,729,4,-0.021357061523437502,0.1253662109375,
284,sp500,39,729,5,-0.021519852783203123,0.1146240234375,
284,sp500,39,729,6,-0.021815175877162387,0.11083984375,
284,sp500,39,729,7,-0.022244820966448104,0.1048583984375,
284,sp500,39,729,-1,,,ValueError: all target probabilities must be positive
285,reit,14,352,0,-0.019955864122278517,nan,
285,reit,14,352,1,-0.019804528877472558,0.42698364721588455,
285,reit,14,352,2,-0.01934207654226413,0.4954833984375,
285,reit,14,352,3,-0.01963442358236155,0.4049072265625,
285,reit,14,352,-1,,,ValueError: all target probabilities must be positive
286,sp500,38,720,0,-0.012872946258354874,nan,
286,sp500,38,720,1,-0.01256791380092076,0.1838584789690163,
286,sp500,38,720,2,-0.012677018607003349,0.1787109375,
286,sp500,38,720,3,-0.012858948983328683,0.1683349609375,
286,sp500,38,720,4,-0.013129762224469864,0.173583984375,
286,sp500,38,720,-1,,,ValueError: all target probabilities must be positive
287,sp500,23,460,0,-0.01781693060234883,nan,
287,sp500,23,460,1,-0.015964994140624997,0.3724175793788992,
287,sp500,23,460,2,-0.01553489856828962,0.3912353515625,
287,sp500,23,460,3,-0.01599670303780692,0.3360595703125,
287,sp500,23,460,4,-0.01647820798165458,0.22265625,
287,sp500,23,460,-1,,,ValueError: all target probabilities must be positive
288,reit,17,394,0,-0.013074079590027566,nan,
288,reit,17,394,1,-0.013046298531925756,0.6145172063048503,
288,reit,17,394,2,-0.013256657292604118,0.5594482421875,
288,reit,17,394,3,-0.013967407677478755,0.2698974609375,
288,reit,17,394,-1,,,ValueError: all target probabilities must be positive
289,sp500,28,462,0,-0.016613729796496824,nan,
289,sp500,28,462,1,-0.01573801190185547,0.2911760656535286,
289,sp500,28,462,2,-0.015132249101911273,0.2412109375,
289,sp500,28,462,3,-0.014895312430245533,0.195556640625,
289,sp500,28,462,-1,,,ValueError: all target probabilities must be positive
290,sp500,17,747,0,-0.023899220320998452,nan,
290,sp500,17,747,1,-0.023639763689313614,0.21434687685530054,
290,sp500,17,747,2,-0.023642559300013955,0.230224609375,
290,sp500,17,747,3,-0.023754350402832032,0.22412109375,
290,sp500,17,747,4,-0.02428037220982143,0.2296142578125,
290,sp500,17,747,-1,,,ValueError: all target probabilities must be positive
291,reit,13,389,0,-0.017557477830427427,nan,
291,reit,13,389,1,-0.01814683986423028,0.23374665623099627,
291,reit,13,389,2,-0.019709294011376367,0.3199462890625,
291,reit,13,389,3,-0.021913107228837096,0.3731689453125,
291,reit,13,389,-1,,,ValueError: all target probabilities must be positive
292,reit,14,264,0,-0.03475175589544579,nan,
292,reit,14,264,1,-0.03348215668406817,0.506405904967493,
292,reit,14,264,2,-0.03417031995528798,0.550537109375,
292,reit,14,264,-1,,,ValueError: all target probabilities must be positive
293,reit,13,285,0,-0.011930901392662284,nan,
293,reit,13,285,1,-0.01268313367016356,0.36132150576584926,
293,reit,13,285,2,-0.013893014792152995,0.358154296875,
293,reit,13,285,3,-0.014769685548488055,0.2724609375,
293,reit,13,285,-1,,,ValueError: all target probabilities must be positive
294,sp500,30,501,0,-0.023092618331072116,nan,
294,sp500,30,501,1,-0.022486082536969865,0.27106418784351627,
294,sp500,30,501,2,-0.02280470458984375,0.2911376953125,
294,sp500,30,501,3,-0.023462171011788508,0.2943115234375,
294,sp500,30,501,-1,,,ValueError: all target probabilities must be positive
295,reit,12,304,0,-0.015265874874232402,nan,
295,reit,12,304,1,-0.014474645824055606,0.30869958073164383,
295,reit,12,304,2,-0.013878504963180058,0.3299560546875,
295,reit,12,304,3,-0.013852214219064718,0.26611328125,
295,reit,12,304,4,-0.014416430762362492,0.2109375,
295,reit,12,304,-1,,,ValueError: all target probabilities must be positive
296,sp500,24,320,0,-0.022918161857622125,nan,
296,sp500,24,320,1,-0.021961774788992743,0.17426593478770008,
296,sp500,24,320,2,-0.021241589695521763,0.18505859375,
296,sp500,24,320,3,-0.02093563027518136,0.1861572265625,
296,sp500,24,320,4,-0.021614519182477678,0.1812744140625,
296,sp500,24,320,-1,,,ValueError: all target probabilities must be positive
297,reit,22,312,0,-0.01751867649607543,nan,
297,reit,22,312,1,-0.016010773566132595,0.4851590774093358,
297,reit,22,312,2,-0.019104768452866773,0.5516357421875,
297,reit,22,312,-1,,,ValueError: all target probabilities must be positive
298,reit,25,600,0,-0.01116539928949868,nan,
298,reit,25,600,1,-0.010935615440251404,0.5658864601146815,
298,reit,25,600,2,-0.015276818792438347,0.514892578125,
298,reit,25,600,-1,,,ValueError: all target probabilities must be positive
299,reit,20,439,0,-0.016490690258184122,nan,
299,reit,20,439,1,-0.017692439866077513,0.44941212645287504,
299,reit,20,439,2,-0.020255080696259652,0.4996337890625,
299,reit,20,439,3,-0.02497051150361352,0.3465576171875,
299,reit,20,439,-1,,,ValueError: all target probabilities must be positive
300,sp500,40,457,0,-0.029407545186078233,nan,
300,sp500,40,457,1,-0.029874582536969868,0.367674077084139,
300,sp500,40,457,2,-0.031431830801827564,0.291748046875,
300,sp500,40,457,-1,,,ValueError: all target probabilities must be positive
301,reit,15,414,0,-0.019781991463383986,nan,
301,reit,15,414,1,-0.019416076514554625,0.4213257504283257,
301,reit,15,414,2,-0.022147871232299336,0.3624267578125,
301,reit,15,414,3,-0.024814901170885893,0.2518310546875,
301,reit,15,414,-1,,,ValueError: all target probabilities must be positive
302,sp500,27,435,0,-0.020755538194355834,nan,
302,sp500,27,435,1,-0.01973818514578683,0.31334411925336214,
302,sp500,27,435,2,-0.019014590672084268,0.341552734375,
302,sp500,27,435,3,-0.020586611912318642,0.3116455078125,
302,sp500,27,435,4,-0.02459633803013393,0.29833984375,
302,sp500,27,435,-1,,,ValueError: all target probabilities must be positive
303,reit,13,542,0,-0.021288409343641252,nan,
303,reit,13,542,1,-0.018530599776374494,0.34011921640358744,
303,reit,13,542,2,-0.017259292416661957,0.273193359375,
303,reit,13,542,3,-0.0204790735011115,0.1861572265625,
303,reit,13,542,-1,,,ValueError: all target probabilities must be positive
304,sp500,28,745,0,-0.08868045223108625,nan,
304,sp500,28,745,1,-0.08758337074497768,0.2529251794050455,
304,sp500,28,745,2,-0.08587858420235771,0.25341796875,
304,sp500,28,745,3,-0.08360314098249162,0.2625732421875,
304,sp500,28,745,4,-0.08196668657575334,0.2423095703125,
304,sp500,28,745,-1,,,ValueError: all target probabilities must be positive
305,reit,16,310,0,-0.041803403303816745,nan,
305,reit,16,310,1,-0.0443623348794781,0.44470672666227185,
305,reit,16,310,2,-0.04916038199575382,0.45458984375,
305,reit,16,310,-1,,,ValueError: all target probabilities must be positive
306,sp500,39,709,0,-0.01931323468242857,nan,
306,sp500,39,709,1,-0.018078304094587053,0.3534401430687664,
306,sp500,39,709,2,-0.0176448793422154,0.382568359375,
306,sp500,39,709,3,-0.018057136553083147,0.361083984375,
306,sp500,39,709,-1,,,ValueError: all target probabilities must be positive
307,sp500,26,709,0,-0.017641029786719283,nan,
307,sp500,26,709,1,-0.017844346060616627,0.2844663682759361,
307,sp500,26,709,2,-0.01888477507672991,0.2862548828125,
307,sp500,26,709,3,-0.020164944301060268,0.267578125,
307,sp500,26,709,-1,,,ValueError: all target probabilities must be positive
308,sp500,19,284,0,-0.010431820357120158,nan,
308,sp500,19,284,1,-0.009490321262904574,0.16910460651654916,
308,sp500,19,284,2,-0.008571970232282367,0.1689453125,
308,sp500,19,284,3,-0.008070541190011162,0.1591796875,
308,sp500,19,284,4,-0.008301175136021206,0.1585693359375,
308,sp500,19,284,-1,,,ValueError: all target probabilities must be positive
309,reit,24,630,0,-0.12672403262948959,nan,
309,reit,24,630,1,-0.11237973502844453,0.579166138729342,
309,reit,24,630,2,-0.10456402634717822,0.60400390625,
309,reit,24,630,-1,,,ValueError: all target probabilities must be positive
310,sp500,39,452,0,-0.019797306361087005,nan,
310,sp500,39,452,1,-0.020079026070731025,0.3258938778692734,
310,sp500,39,452,2,-0.021186742466517857,0.3575439453125,
310,sp500,39,452,3,-0.02384500033133371,0.3258056640625,
310,sp500,39,452,-1,,,ValueError: all target probabilities must be positive
311,sp500,34,712,0,-0.008617201521143201,nan,
311,sp500,34,712,1,-0.008351399745396207,0.23082204511024268,
311,sp500,34,712,2,-0.00843182666015625,0.2608642578125,
311,sp500,34,712,3,-0.008999384477887836,0.2742919921875,
311,sp500,34,712,4,-0.00974155450439453,0.253173828125,
311,sp500,34,712,-1,,,ValueError: all target probabilities must be positive
312,sp500,31,328,0,-0.0240029785712939,nan,
312,sp500,31,328,1,-0.023389961853027347,0.16492088058260457,
312,sp500,31,328,2,-0.02289396959577288,0.1832275390625,
312,sp500,31,328,3,-0.02255295819963728,0.1890869140625,
312,sp500,31,328,4,-0.022184209769112725,0.1937255859375,
312,sp500,31,328,5,-0.021957062796456473,0.1834716796875,
312,sp500,31,328,-1,,,ValueError: all target probabilities must be positive
313,sp500,34,667,0,-0.019723399461302527,nan,
313,sp500,34,667,1,-0.018341241917201455,0.25479059174774454,
313,sp500,34,667,2,-0.017201224539620533,0.2518310546875,
313,sp500,34,667,3,-0.016538647120884487,0.2327880859375,
313,sp500,34,667,4,-0.01622161741420201,0.20703125,
313,sp500,34,667,-1,,,ValueError: all target probabilities must be positive
314,reit,22,423,0,-0.013486033581229606,nan,
314,reit,22,423,1,-0.013580409299912763,0.49929165814253823,
314,reit,22,423,2,-0.014082073306916501,0.51171875,
314,reit,22,423,3,-0.015359265445362244,0.324462890625,
314,reit,22,423,-1,,,ValueError: all target probabilities must be positive
315,sp500,22,257,0,-0.02158677293896528,nan,
315,sp500,22,257,1,-0.02106582230050223,0.1831205712069445,
315,sp500,22,257,2,-0.02075867704554966,0.2125244140625,
315,sp500,22,257,3,-0.02126237757219587,0.228271484375,
315,sp500,22,257,4,-0.022093794538225447,0.22021484375,
315,sp500,22,257,-1,,,ValueError: all target probabilities must be positive
316,reit,20,564,0,-0.014288835819468373,nan,
316,reit,20,564,1,-0.014308589358240462,0.3719731516810663,
316,reit,20,564,2,-0.015062343811883441,0.3975830078125,
316,reit,20,564,3,-0.016415865351618094,0.353271484375,
316,reit,20,564,-1,,,ValueError: all target probabilities must be positive
317,sp500,24,523,0,-0.023825934007924238,nan,
317,sp500,24,523,1,-0.02301126699393136,0.29198505951121306,
317,sp500,24,523,2,-0.02211061707414899,0.2822265625,
317,sp500,24,523,3,-0.021564638480050222,0.2498779296875,
317,sp500,24,523,4,-0.02111845764160156,0.2078857421875,
317,sp500,24,523,-1,,,ValueError: all target probabilities must be positive
318,sp500,22,612,0,-0.012342188709252078,nan,
318,sp500,22,612,1,-0.011668686070033482,0.1898582787146974,
318,sp500,22,612,2,-0.011147358956473214,0.1864013671875,
318,sp500,22,612,3,-0.011427401585170202,0.1776123046875,
318,sp500,22,612,4,-0.011731220084054129,0.1683349609375,
318,sp500,22,612,5,-0.01204488822719029,0.1331787109375,
318,sp500,22,612,6,-0.012473818054199217,0.1099853515625,
318,sp500,22,612,7,-0.012860060756138393,0.091064453125,
318,sp500,22,612,-1,,,ValueError: all target probabilities must be positive
319,sp500,36,292,0,-0.028565749524602224,nan,
319,sp500,36,292,1,-0.027569360011509482,0.24451241997406659,
319,sp500,36,292,2,-0.026996904017857145,0.2325439453125,
319,sp500,36,292,3,-0.026600889186314175,0.2166748046875,
319,sp500,36,292,4,-0.026234202680315292,0.195068359375,
319,sp500,36,292,-1,,,ValueError: all target probabilities must be positive
320,sp500,19,265,0,-0.010815468943308097,nan,
320,sp500,19,265,1,-0.01134079421561105,0.14797751457693142,
320,sp500,19,265,2,-0.011878642456054689,0.1435546875,
320,sp500,19,265,3,-0.012478926845005579,0.1300048828125,
320,sp500,19,265,4,-0.013040841247558594,0.11767578125,
320,sp500,19,265,5,-0.01347437095424107,0.1015625,
320,sp500,19,265,6,-0.013808208217075891,0.0823974609375,
320,sp500,19,265,-1,,,ValueError: all target probabilities must be positive
321,sp500,37,250,0,-0.014809037020749732,nan,
321,sp500,37,250,1,-0.013586933428083146,0.285579063349735,
321,sp500,37,250,2,-0.012526634922572544,0.260986328125,
321,sp500,37,250,3,-0.012026101021902899,0.2166748046875,
321,sp500,37,250,4,-0.011781206107003348,0.1846923828125,
321,sp500,37,250,-1,,,ValueError: all target probabilities must be positive
322,reit,21,636,0,-0.02551154979685128,nan,
322,reit,21,636,1,-0.024762501964441214,0.4035669382676262,
322,reit,21,636,2,-0.02420263463952549,0.4876708984375,
322,reit,21,636,3,-0.02389814996155537,0.4034423828125,
322,reit,21,636,-1,,,ValueError: all target probabilities must be positive
323,sp500,36,708,0,-0.025117436502587753,nan,
323,sp500,36,708,1,-0.02294105659702846,0.34275046926181896,
323,sp500,36,708,2,-0.021331435468401227,0.3475341796875,
323,sp500,36,708,3,-0.0207787662789481,0.299072265625,
323,sp500,36,708,4,-0.021034946428571427,0.2413330078125,
323,sp500,36,708,-1,,,ValueError: all target probabilities must be positive
324,reit,19,492,0,-0.02182667474447561,nan,
324,reit,19,492,1,-0.02165420652718029,0.35631576471242,
324,reit,19,492,2,-0.02130322499170644,0.4437255859375,
324,reit,19,492,3,-0.021064506904134698,0.4146728515625,
324,reit,19,492,-1,,,ValueError: all target probabilities must be positive
325,reit,13,703,0,-0.0178219767807781,nan,
325,reit,13,703,1,-0.017875531794949336,0.41362831545754747,
325,reit,13,703,2,-0.018300223467958364,0.405029296875,
325,reit,13,703,3,-0.019118122269851285,0.2779541015625,
325,reit,13,703,-1,,,ValueError: all target probabilities must be positive
326,reit,12,657,0,-0.026148895923687954,nan,
326,reit,12,657,1,-0.025964936014680206,0.4573120272784762,
326,reit,12,657,2,-0.026753196632200965,0.380615234375,
326,reit,12,657,-1,,,ValueError: all target probabilities must be positive
327,reit,22,349,0,-0.046404578425988864,nan,
327,reit,22,349,1,-0.04484324406991948,0.5180882810534192,
327,reit,22,349,2,-0.04312327133025718,0.527587890625,
327,reit,22,349,-1,,,ValueError: all target probabilities must be positive
328,reit,24,329,0,-0.04331474081107809,nan,
328,reit,24,329,1,-0.04104650813302662,0.5225026522943121,
328,reit,24,329,2,-0.03868144442756933,0.4647216796875,
328,reit,24,329,-1,,,ValueError: all target probabilities must be positive
329,reit,23,420,0,-0.03405272682914976,nan,
329,reit,23,420,1,-0.03384041134956562,0.3700976307447013,
329,reit,23,420,2,-0.03344957251616485,0.376708984375,
329,reit,23,420,3,-0.03304906203654027,0.2977294921875,
329,reit,23,420,4,-0.03275685281479724,0.2032470703125,
329,reit,23,420,-1,,,ValueError: all target probabilities must be positive
330,sp500,27,721,0,-0.02169796032345994,nan,
330,sp500,27,721,1,-0.02216497802734375,0.3412276152276344,
330,sp500,27,721,2,-0.02300595288957868,0.33349609375,
330,sp500,27,721,3,-0.0241231430140904,0.2564697265625,
330,sp500,27,721,4,-0.02518741350446429,0.2041015625,
330,sp500,27,721,-1,,,ValueError: all target probabilities must be positive
331,reit,14,622,0,-0.016972858962437783,nan,
331,reit,14,622,1,-0.01627657691079119,0.344776652893287,
331,reit,14,622,2,-0.01580958507832943,0.4619140625,
331,reit,14,622,3,-0.016075296083943955,0.3516845703125,
331,reit,14,622,4,-0.016552107360196317,0.0919189453125,
331,reit,14,622,-1,,,ValueError: all target probabilities must be positive
332,reit,22,356,0,-0.013527446937478076,nan,
332,reit,22,356,1,-0.013789271926216635,0.5678422373644757,
332,reit,22,356,2,-0.018965319038435218,0.52001953125,
332,reit,22,356,3,-0.022391031374255087,0.2802734375,
332,reit,22,356,-1,,,ValueError: all target probabilities must be positive
333,sp500,15,259,0,-0.011044854301497353,nan,
333,sp500,15,259,1,-0.011475785226004466,0.23291896909846665,
333,sp500,15,259,2,-0.011985457833426342,0.231689453125,
333,sp500,15,259,3,-0.012760879385811942,0.211669921875,
333,sp500,15,259,4,-0.013758396466936385,0.1700439453125,
333,sp500,15,259,5,-0.01485228538295201,0.1190185546875,
333,sp500,15,259,6,-0.015740114022391182,0.10205078125,
333,sp500,15,259,-1,,,ValueError: all target probabilities must be positive
334,sp500,40,391,0,-0.013327455111570862,nan,
334,sp500,40,391,1,-0.013009729544503348,0.17423234349538266,
334,sp500,40,391,2,-0.012806368312290737,0.1805419921875,
334,sp500,40,391,3,-0.012713820818219866,0.1845703125,
334,sp500,40,391,4,-0.012903293605259486,0.1842041015625,
334,sp500,40,391,-1,,,ValueError: all target probabilities must be positive
335,sp500,35,433,0,-0.01083136922630908,nan,
335,sp500,35,433,1,-0.010872857212611607,0.31728548183970884,
335,sp500,35,433,2,-0.011379296247209821,0.2913818359375,
335,sp500,35,433,3,-0.011995554225376672,0.2562255859375,
335,sp500,35,433,-1,,,ValueError: all target probabilities must be positive
336,reit,25,472,0,-0.02376542329522405,nan,
336,reit,25,472,1,-0.020059853473123217,0.6010943873815352,
336,reit,25,472,2,-0.018200023335446062,0.5360107421875,
336,reit,25,472,-1,,,ValueError: all target probabilities must be positive
337,reit,18,348,0,-0.044781975174922946,nan,
337,reit,18,348,1,-0.04340585967508287,0.4114665496474433,
337,reit,18,348,2,-0.04140566796164954,0.4974365234375,
337,reit,18,348,-1,,,ValueError: all target probabilities must be positive
338,sp500,13,525,0,-0.016732064659854908,nan,
338,sp500,13,525,1,-0.01611759703717913,0.23688424157060256,
338,sp500,13,525,2,-0.01614914311000279,0.2034912109375,
338,sp500,13,525,3,-0.016329379499162945,0.149169921875,
338,sp500,13,525,4,-0.016505268118722098,0.1275634765625,
338,sp500,13,525,5,-0.01672599941580636,0.11474609375,
338,sp500,13,525,-1,,,ValueError: all target probabilities must be positive
339,sp500,22,733,0,-0.01993956147347242,nan,
339,sp500,22,733,1,-0.018552644069126673,0.27264245668815723,
339,sp500,22,733,2,-0.01746645869663783,0.2236328125,
339,sp500,22,733,3,-0.016887434422084263,0.156982421875,
339,sp500,22,733,4,-0.016618766060965403,0.119140625,
339,sp500,22,733,-1,,,ValueError: all target probabilities must be positive
340,sp500,15,534,0,-0.02617148185760951,nan,
340,sp500,15,534,1,-0.02581333896309989,0.1349016900681449,
340,sp500,15,534,2,-0.025809231375558035,0.1417236328125,
340,sp500,15,534,3,-0.026078197204589842,0.1495361328125,
340,sp500,15,534,4,-0.026554812491280694,0.155029296875,
340,sp500,15,534,-1,,,ValueError: all target probabilities must be positive
341,reit,19,278,0,-0.05106700235063344,nan,
341,reit,19,278,1,-0.04801443373168425,0.48196563711675305,
341,reit,19,278,2,-0.04502460299578407,0.4530029296875,
341,reit,19,278,3,-0.0423834699048757,0.32470703125,
341,reit,19,278,-1,,,ValueError: all target probabilities must be positive
342,sp500,13,313,0,-0.0114671274013846,nan,
342,sp500,13,313,1,-0.011356025155203684,0.1207392887453461,
342,sp500,13,313,2,-0.011546710832868304,0.14306640625,
342,sp500,13,313,3,-0.01229146901157924,0.1605224609375,
342,sp500,13,313,4,-0.013416129002162389,0.1634521484375,
342,sp500,13,313,5,-0.014816071838378905,0.1541748046875,
342,sp500,13,313,6,-0.016355100420270646,0.133544921875,
342,sp500,13,313,7,-0.017642870989118303,0.109375,
