trial,universe,n_assets,T_in,T_out,start_idx,seriation,F,base_es95,repair_es95,gain,note
229,reit,12,333,125,186,fiedler,1,-0.010004290126121071,-0.00971524154300424,0.00028904858311683095,
229,reit,12,333,125,186,fiedler,2,-0.010004290126121071,-0.009661107800535942,0.0003431823255851292,
229,reit,12,333,125,186,classical,0,-0.009670856086012314,-0.009300190776665515,0.0003706653093467991,
229,reit,12,333,125,186,classical,1,-0.009670856086012314,-0.009480482879303592,0.00019037320670872195,
229,reit,12,333,125,186,classical,2,-0.009670856086012314,-0.009479439265458989,0.00019141682055332475,
230,reit,14,298,125,5059,fiedler,0,-0.02352873583573976,-0.018834504703325393,0.004694231132414368,
230,reit,14,298,125,5059,fiedler,1,-0.02352873583573976,-0.022075006437000434,0.001453729398739327,
230,reit,14,298,125,5059,fiedler,2,-0.02352873583573976,-0.022218140186410513,0.0013105956493292478,
230,reit,14,298,125,5059,classical,0,-0.02288589166646903,-0.018284240312831126,0.004601651353637905,
230,reit,14,298,125,5059,classical,1,-0.02288589166646903,-0.02167823919009764,0.0012076524763713903,
230,reit,14,298,125,5059,classical,2,-0.02288589166646903,-0.022161365754718602,0.0007245259117504288,
231,reit,12,747,125,1686,fiedler,0,-0.042581812688953224,-0.040923901718047474,0.0016579109709057502,
231,reit,12,747,125,1686,fiedler,1,-0.042581812688953224,-0.04155189586393104,0.0010299168250221813,
231,reit,12,747,125,1686,fiedler,2,-0.042581812688953224,-0.04105885590770925,0.0015229567812439712,
231,reit,12,747,125,1686,classical,0,-0.04157500274993499,-0.04017791357628601,0.0013970891736489813,
231,reit,12,747,125,1686,classical,1,-0.04157500274993499,-0.0408536108111236,0.0007213919388113915,
231,reit,12,747,125,1686,classical,2,-0.04157500274993499,-0.0414852055747074,8.979717522759195e-05,
232,reit,18,539,125,4725,fiedler,0,-0.04385666626283868,-0.04525934157505114,-0.0014026753122124633,
232,reit,18,539,125,4725,fiedler,1,-0.04385666626283868,-0.04841541741119312,-0.00455875114835444,
232,reit,18,539,125,4725,fiedler,2,-0.04385666626283868,-0.0466550156977605,-0.0027983494349218263,
232,reit,18,539,125,4725,classical,0,-0.044346890186642736,-0.046667602083381006,-0.00232071189673827,
232,reit,18,539,125,4725,classical,1,-0.044346890186642736,-0.049762553963328175,-0.005415663776685439,
232,reit,18,539,125,4725,classical,2,-0.044346890186642736,-0.04830521408428469,-0.0039583238976419535,
233,reit,23,587,125,1596,fiedler,0,-0.089744637214725,-0.07584342028151744,0.01390121693320756,
233,reit,23,587,125,1596,fiedler,1,-0.089744637214725,-0.08122263131640083,0.008522005898324178,
233,reit,23,587,125,1596,fiedler,2,-0.089744637214725,-0.08272580670459143,0.007018830510133578,
233,reit,23,587,125,1596,classical,0,-0.09020818687607506,-0.08180475265223898,0.008403434223836076,
233,reit,23,587,125,1596,classical,1,-0.09020818687607506,-0.08481132950966673,0.005396857366408325,
233,reit,23,587,125,1596,classical,2,-0.09020818687607506,-0.08778438753537743,0.002423799340697627,
234,reit,17,662,125,1208,fiedler,0,-0.029380792954839384,-0.028971186094784582,0.00040960686005480154,
234,reit,17,662,125,1208,fiedler,1,-0.029380792954839384,-0.029697124678279563,-0.00031633172344017885,
234,reit,17,662,125,1208,fiedler,2,-0.029380792954839384,-0.029638627159396885,-0.00025783420455750133,
234,reit,17,662,125,1208,classical,0,-0.029479986197019,-0.030161577120792687,-0.0006815909237736853,
234,reit,17,662,125,1208,classical,1,-0.029479986197019,-0.03062122474166366,-0.0011412385446446585,
234,reit,17,662,125,1208,classical,2,-0.029479986197019,-0.03011137142413948,-0.0006313852271204769,
235,sp500,17,562,125,184,fiedler,0,-0.010657685679770804,-0.010376750209263394,0.00028093547050741033,
235,sp500,17,562,125,184,fiedler,1,-0.010657685679770804,-0.010645271554129466,1.2414125641338133e-05,
235,sp500,17,562,125,184,fiedler,2,-0.010657685679770804,-0.010980882917131696,-0.0003231972373608921,
235,sp500,17,562,125,184,classical,0,-0.011559861760236812,-0.011248757577078685,0.0003111041831581271,
235,sp500,17,562,125,184,classical,1,-0.011559861760236812,-0.011548736075265065,1.1125684971746708e-05,
235,sp500,17,562,125,184,classical,2,-0.011559861760236812,-0.011404006513323104,0.0001558552469137081,
236,reit,17,283,125,3206,fiedler,0,-0.025616825155906107,-0.02528966372950179,0.00032716142640431753,
236,reit,17,283,125,3206,fiedler,1,-0.025616825155906107,-0.025036336976146694,0.0005804881797594127,
236,reit,17,283,125,3206,fiedler,2,-0.025616825155906107,-0.02480501048909168,0.0008118146668144276,
236,reit,17,283,125,3206,classical,0,-0.025616019023984672,-0.02514654201752919,0.0004694770064554814,
236,reit,17,283,125,3206,classical,1,-0.025616019023984672,-0.02489279668680627,0.0007232223371784023,
236,reit,17,283,125,3206,classical,2,-0.025616019023984672,-0.024883588644414405,0.0007324303795702668,
237,sp500,29,384,125,2032,fiedler,0,-0.015093435366610845,-0.014102623822893416,0.0009908115437174281,
237,sp500,29,384,125,2032,fiedler,1,-0.015093435366610845,-0.01462700186593192,0.00046643350067892414,
237,sp500,29,384,125,2032,fiedler,2,-0.015093435366610845,-0.015098639709472656,-5.204342861811831e-06,
237,sp500,29,384,125,2032,classical,0,-0.015075970301876684,-0.014369299298967632,0.0007066710029090522,
237,sp500,29,384,125,2032,classical,1,-0.015075970301876684,-0.014842857727050782,0.00023311257482590275,
237,sp500,29,384,125,2032,classical,2,-0.015075970301876684,-0.015287713134765625,-0.00021174283288894098,
238,sp500,32,500,125,274,fiedler,0,-0.009815808893192928,-0.010043020996093749,-0.00022721210290082075,
238,sp500,32,500,125,274,fiedler,1,-0.009815808893192928,-0.010217124258858817,-0.00040131536566588924,
238,sp500,32,500,125,274,fiedler,2,-0.009815808893192928,-0.009987842607770648,-0.00017203371457772017,
238,sp500,32,500,125,274,classical,0,-0.009882389522496265,-0.01014848579624721,-0.0002660962737509442,
238,sp500,32,500,125,274,classical,1,-0.009882389522496265,-0.010279894077845983,-0.0003975045553497175,
238,sp500,32,500,125,274,classical,2,-0.009882389522496265,-0.010206687273297991,-0.0003242977508017258,
239,reit,23,667,125,1912,fiedler,0,-0.03256832323762876,-0.031630747929156766,0.000937575308471994,
239,reit,23,667,125,1912,fiedler,1,-0.03256832323762876,-0.03507729793188933,-0.00250897469426057,
239,reit,23,667,125,1912,fiedler,2,-0.03256832323762876,-0.034812697218004375,-0.002244373980375615,
239,reit,23,667,125,1912,classical,0,-0.03257212348533422,-0.031859429691290846,0.0007126937940433731,
239,reit,23,667,125,1912,classical,1,-0.03257212348533422,-0.03515734389288872,-0.0025852204075545032,
239,reit,23,667,125,1912,classical,2,-0.03257212348533422,-0.03460736692228372,-0.0020352434369495034,
240,sp500,35,559,125,410,fiedler,0,-0.025196810210031426,-0.02436207402692522,0.0008347361831062064,
240,sp500,35,559,125,410,fiedler,1,-0.025196810210031426,-0.024707744855608258,0.0004890653544231682,
240,sp500,35,559,125,410,fiedler,2,-0.025196810210031426,-0.024820873517717636,0.00037593669231378996,
240,sp500,35,559,125,410,classical,0,-0.024856844654791405,-0.02450867023577009,0.0003481744190213139,
240,sp500,35,559,125,410,classical,1,-0.024856844654791405,-0.024738339285714287,0.00011850536907711748,
240,sp500,35,559,125,410,classical,2,-0.024856844654791405,-0.02482834375871931,2.8500896072095744e-05,
241,sp500,29,541,125,42,fiedler,0,-0.020966151333644368,-0.019644532453264505,0.0013216188803798629,
241,sp500,29,541,125,42,fiedler,1,-0.020966151333644368,-0.020310574602399552,0.0006555767312448162,
241,sp500,29,541,125,42,fiedler,2,-0.020966151333644368,-0.020387238045828683,0.0005789132878156848,
241,sp500,29,541,125,42,classical,0,-0.019900240435080818,-0.01875895361328125,0.0011412868217995677,
241,sp500,29,541,125,42,classical,1,-0.019900240435080818,-0.019521074410574775,0.00037916602450604325,
241,sp500,29,541,125,42,classical,2,-0.019900240435080818,-0.01970344578334263,0.00019679465173818786,
242,sp500,23,597,125,891,fiedler,0,-0.07912757623397466,-0.07782712854003905,0.0013004476939356135,
242,sp500,23,597,125,891,fiedler,1,-0.07912757623397466,-0.07812504790387835,0.001002528330096314,
242,sp500,23,597,125,891,fiedler,2,-0.07912757623397466,-0.07839799625069754,0.0007295799832771205,
242,sp500,23,597,125,891,classical,0,-0.07845065453750459,-0.0773063648158482,0.001144289721656394,
242,sp500,23,597,125,891,classical,1,-0.07845065453750459,-0.077647324332101,0.0008033302054035879,
242,sp500,23,597,125,891,classical,2,-0.07845065453750459,-0.07805882696533203,0.0003918275721725567,
243,sp500,27,739,125,1250,fiedler,0,-0.028109895294423266,-0.027387869567871093,0.0007220257265521737,
243,sp500,27,739,125,1250,fiedler,1,-0.028109895294423266,-0.027864624014718186,0.0002452712797050803,
243,sp500,27,739,125,1250,fiedler,2,-0.028109895294423266,-0.027431540727887834,0.0006783545665354322,
243,sp500,27,739,125,1250,classical,0,-0.02866184041091038,-0.0278209867640904,0.0008408536468199786,
243,sp500,27,739,125,1250,classical,1,-0.02866184041091038,-0.028209290475027904,0.0004525499358824757,
243,sp500,27,739,125,1250,classical,2,-0.02866184041091038,-0.028053455226353236,0.0006083851845571434,
244,sp500,36,391,125,1928,fiedler,0,-0.015329497261610498,-0.014478180742536272,0.0008513165190742258,
244,sp500,36,391,125,1928,fiedler,1,-0.015329497261610498,-0.015179119838169644,0.0001503774234408537,
244,sp500,36,391,125,1928,fiedler,2,-0.015329497261610498,-0.015258748116629462,7.074914498103602e-05,
244,sp500,36,391,125,1928,classical,0,-0.015327659337311155,-0.014680679931640626,0.0006469794056705291,
244,sp500,36,391,125,1928,classical,1,-0.015327659337311155,-0.015287522530691966,4.013680661918949e-05,
244,sp500,36,391,125,1928,classical,2,-0.015327659337311155,-0.01531371630859375,1.3943028717405825e-05,
245,reit,15,582,125,3645,fiedler,0,-0.022311139496587837,-0.022195594299500125,0.00011554519708771235,
245,reit,15,582,125,3645,fiedler,1,-0.022311139496587837,-0.02281314327166281,-0.0005020037750749738,
245,reit,15,582,125,3645,fiedler,2,-0.022311139496587837,-0.022416664313186768,-0.00010552481659893004,
245,reit,15,582,125,3645,classical,0,-0.02200256418696727,-0.022500296852507273,-0.0004977326655400023,
245,reit,15,582,125,3645,classical,1,-0.02200256418696727,-0.023640960600589907,-0.0016383964136226364,
245,reit,15,582,125,3645,classical,2,-0.02200256418696727,-0.023233574498847023,-0.0012310103118797523,
246,sp500,20,337,125,486,fiedler,0,-0.014459657367398,-0.014353514543805804,0.00010614282359219622,
246,sp500,20,337,125,486,fiedler,1,-0.014459657367398,-0.01431401203264509,0.00014564533475290922,
246,sp500,20,337,125,486,fiedler,2,-0.014459657367398,-0.014138437002999441,0.00032122036439855874,
246,sp500,20,337,125,486,classical,0,-0.012766970960847224,-0.012657282270159042,0.00010968869068818214,
246,sp500,20,337,125,486,classical,1,-0.012766970960847224,-0.01287271422467913,-0.00010574326383190613,
246,sp500,20,337,125,486,classical,2,-0.012766970960847224,-0.012902302263532367,-0.00013533130268514326,
247,reit,23,382,125,1975,fiedler,0,-0.08116536104716658,-0.07807972694938926,0.003085634097777318,
247,reit,23,382,125,1975,fiedler,1,-0.08116536104716658,-0.08393878997070169,-0.002773428923535104,
247,reit,23,382,125,1975,fiedler,2,-0.08116536104716658,-0.08458540144156855,-0.0034200403944019686,
247,reit,23,382,125,1975,classical,0,-0.08400339041737188,-0.08244314623709677,0.0015602441802751166,
247,reit,23,382,125,1975,classical,1,-0.08400339041737188,-0.08711674325543409,-0.0031133528380622028,
247,reit,23,382,125,1975,classical,2,-0.08400339041737188,-0.08629197145635607,-0.0022885810389841887,
248,sp500,32,577,125,641,fiedler,0,-0.022291183904798194,-0.02195538117327009,0.0003358027315281051,
248,sp500,32,577,125,641,fiedler,1,-0.022291183904798194,-0.02209628392682757,0.000194899977970623,
248,sp500,32,577,125,641,fiedler,2,-0.022291183904798194,-0.022207289751325337,8.389415347285697e-05,
248,sp500,32,577,125,641,classical,0,-0.02203252698170316,-0.02181090767996652,0.00022161930173663844,
248,sp500,32,577,125,641,classical,1,-0.02203252698170316,-0.0219699063546317,6.262062707146007e-05,
248,sp500,32,577,125,641,classical,2,-0.02203252698170316,-0.02206289853341239,-3.0371551709231642e-05,
249,reit,24,267,125,5669,fiedler,0,-0.02976020678751032,-0.027826325173294315,0.0019338816142160063,
249,reit,24,267,125,5669,fiedler,1,-0.02976020678751032,-0.02806942014899543,0.0016907866385148934,
249,reit,24,267,125,5669,fiedler,2,-0.02976020678751032,-0.02745176268461166,0.0023084441028986616,
249,reit,24,267,125,5669,classical,0,-0.029444810558447113,-0.027571165896775284,0.0018736446616718291,
249,reit,24,267,125,5669,classical,1,-0.029444810558447113,-0.028016231672047344,0.0014285788863997693,
249,reit,24,267,125,5669,classical,2,-0.029444810558447113,-0.028507476909854914,0.0009373336485921993,
250,reit,23,533,125,1314,fiedler,0,-0.028079099680006308,-0.026796697615403077,0.001282402064603231,
250,reit,23,533,125,1314,fiedler,1,-0.028079099680006308,-0.026992616362668306,0.0010864833173380023,
250,reit,23,533,125,1314,fiedler,2,-0.028079099680006308,-0.02708135198952317,0.0009977476904831396,
250,reit,23,533,125,1314,classical,0,-0.027786007503191597,-0.026449851707395205,0.0013361557957963927,
250,reit,23,533,125,1314,classical,1,-0.027786007503191597,-0.026732489948287814,0.001053517554903783,
250,reit,23,533,125,1314,classical,2,-0.027786007503191597,-0.026771178410779358,0.0010148290924122394,
251,sp500,36,611,125,609,fiedler,0,-0.02177935447822366,-0.020864436994280134,0.0009149174839435253,
251,sp500,36,611,125,609,fiedler,1,-0.02177935447822366,-0.02109848278808594,0.0006808716901377208,
251,sp500,36,611,125,609,fiedler,2,-0.02177935447822366,-0.021429583182198664,0.0003497712960249949,
251,sp500,36,611,125,609,classical,0,-0.0204841717798697,-0.020264530412946426,0.0002196413669232726,
251,sp500,36,611,125,609,classical,1,-0.0204841717798697,-0.020563884826660155,-7.971304679045554e-05,
251,sp500,36,611,125,609,classical,2,-0.0204841717798697,-0.020709906930106027,-0.00022573515023632806,
252,reit,12,639,125,5246,fiedler,0,-0.031514564408355095,-0.03156627561788141,-5.171120952631586e-05,
252,reit,12,639,125,5246,fiedler,1,-0.031514564408355095,-0.03188190222560339,-0.0003673378172482922,
252,reit,12,639,125,5246,fiedler,2,-0.031514564408355095,-0.03245550163071781,-0.0009409372223627144,
252,reit,12,639,125,5246,classical,0,-0.03122553497366614,-0.03220937233962141,-0.0009838373659552674,
252,reit,12,639,125,5246,classical,1,-0.03122553497366614,-0.03199452237033273,-0.0007689873966665872,
252,reit,12,639,125,5246,classical,2,-0.03122553497366614,-0.03202541624172339,-0.0007998812680572523,
253,sp500,37,690,125,1087,fiedler,0,-0.01692338406402304,-0.017299966134207593,-0.0003765820701845529,
253,sp500,37,690,125,1087,fiedler,1,-0.01692338406402304,-0.01745099378313337,-0.0005276097191103286,
253,sp500,37,690,125,1087,fiedler,2,-0.01692338406402304,-0.017595921011788505,-0.0006725369477654647,
253,sp500,37,690,125,1087,classical,0,-0.016901137072259535,-0.01741250182233538,-0.0005113647500758454,
253,sp500,37,690,125,1087,classical,1,-0.016901137072259535,-0.017460208827427454,-0.000559071755167919,
253,sp500,37,690,125,1087,classical,2,-0.016901137072259535,-0.017029488874162946,-0.0001283518019034105,
254,reit,25,557,125,483,fiedler,0,-0.034959910857313335,-0.0335123720038149,0.0014475388534984368,
254,reit,25,557,125,483,fiedler,1,-0.034959910857313335,-0.03313837270270774,0.0018215381546055967,
254,reit,25,557,125,483,fiedler,2,-0.034959910857313335,-0.03329991231520576,0.001659998542107577,
254,reit,25,557,125,483,classical,0,-0.03448866158464116,-0.03314199683145631,0.0013466647531848522,
254,reit,25,557,125,483,classical,1,-0.03448866158464116,-0.03285705729363955,0.0016316042910016065,
254,reit,25,557,125,483,classical,2,-0.03448866158464116,-0.032967750018928814,0.0015209115657123448,
255,reit,21,391,125,187,fiedler,0,-0.020218275131906795,-0.02045700556157479,-0.00023873042966799513,
255,reit,21,391,125,187,fiedler,1,-0.020218275131906795,-0.020552237384576035,-0.00033396225266923985,
255,reit,21,391,125,187,fiedler,2,-0.020218275131906795,-0.02054443888275103,-0.00032616375084423485,
255,reit,21,391,125,187,classical,0,-0.0202220123775529,-0.020475951025633682,-0.0002539386480807822,
255,reit,21,391,125,187,classical,1,-0.0202220123775529,-0.020582879145434614,-0.00036086676788171443,
255,reit,21,391,125,187,classical,2,-0.0202220123775529,-0.02060261606844546,-0.00038060369089255863,
256,sp500,15,710,125,774,fiedler,0,-0.07553174929814128,-0.0741413071812221,0.0013904421169191883,
256,sp500,15,710,125,774,fiedler,1,-0.07553174929814128,-0.07448566256277903,0.0010460867353622588,
256,sp500,15,710,125,774,fiedler,2,-0.07553174929814128,-0.07443736408342634,0.0010943852147149435,
256,sp500,15,710,125,774,classical,0,-0.07568778327993478,-0.07450810896519253,0.0011796743147422517,
